field_id,lucode,crop_name,fs25_fruit,category,area_ha,priority
field_4288,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4289,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4290,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4291,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4292,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4293,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4294,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4295,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4296,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4297,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4298,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4299,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4300,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4301,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4302,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4303,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4304,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4305,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4306,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4307,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4308,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4309,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4310,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4311,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4312,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4313,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4314,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4315,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4316,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4317,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4318,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4319,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4320,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4321,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4322,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4323,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4324,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4325,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4326,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4327,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4328,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4329,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4330,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4331,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4332,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4333,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4334,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4335,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4336,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4337,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4338,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4339,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4340,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4341,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4342,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4343,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4344,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4345,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4346,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4347,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4348,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4349,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4350,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4351,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4352,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4353,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4354,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4355,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4356,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4357,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4358,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4359,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4360,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4361,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4362,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4363,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4364,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4365,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4366,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4367,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4368,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4369,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4370,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4371,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4372,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4373,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4374,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4375,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4376,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4377,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4378,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4379,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4380,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4381,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4382,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4383,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4384,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4385,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4386,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4387,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4388,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4389,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4390,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4391,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4392,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4393,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4394,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4395,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4396,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4397,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4398,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4399,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4400,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4401,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4402,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4403,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4404,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4405,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4406,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4407,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4408,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4409,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4410,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4411,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4412,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4413,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4414,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4415,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4416,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4417,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4418,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4419,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4420,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4421,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4422,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4423,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4424,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4425,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4426,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4427,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4428,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4429,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4430,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4431,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4432,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4433,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4434,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4435,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4436,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4437,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4438,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4439,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4440,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4441,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4442,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4443,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4444,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4445,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4446,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4447,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4448,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4449,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4450,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4451,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4452,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4453,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4454,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4455,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4456,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4457,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4458,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4459,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4460,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4461,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4462,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4463,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4464,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4465,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4466,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4467,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4468,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4469,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4470,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4471,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4472,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4473,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4474,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4475,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4476,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4477,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4478,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4479,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4480,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4481,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4482,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4483,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4484,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4485,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4486,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4487,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4488,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4489,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4490,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4491,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4492,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4493,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4494,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4495,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4496,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4497,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4498,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4499,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4500,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4501,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4502,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4503,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4504,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4505,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4506,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4507,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4508,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4509,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4510,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4511,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4512,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4513,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4514,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4515,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4516,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4517,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4518,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4519,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4520,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4521,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4522,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4523,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4524,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4525,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4526,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4527,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4528,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4529,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4530,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4531,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4532,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4533,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4534,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4535,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4536,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4537,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4538,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4539,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4540,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4541,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4542,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4543,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4544,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4545,PG01,Permanent Grassland (all),grass,grassland,0.416,1
field_4546,PG01,Permanent Grassland (all),grass,grassland,0.416,1
